student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,post_response_implementing_s,post_response_debugging_s,post_response_thinking_s,post_response_seeking_help_s,post_response_testing_s,post_thinking_task_s,post_thinking_llm_s,post_thinking_error_s,post_thinking_code_s,post_code_edits,post_code_edit_rate,post_terminal_runs,post_terminal_errors,post_error_self_fix,task_completed,final_test_passed,final_test_total,session_duration_s,label_query_no_effort
11956,2,2,0,583.26,449.02,446.03,215,0.482,181,25,25,158,0.1163,14,2,1,23.38,2,0,6.77,6.77,10,10,0,24.81,87.73,295.89,34,228.75,74.96,74.96,0.0,105.30999999999999,7.25,0.0,2.96,0.0,102.35,2.96,7.25,0.0,74.96,258.51,0.0,17,330,2,4,0.0,1.69,103.39,0.0,0.0,0,10.9,92.49,0.0,6,0.0571,0,0,0,0,2,4,691.54,
11960,1,1,1,173.96,0.0,173.96,56,0.3219,48,8,8,40,0.1429,4,0,0,18.8,0,0,0.0,0.0,4,3,0,4.92,67.19,132.74,0,0.0,0.0,0.0,0.0,43.22,6.04,105.72,3.28,0.0,39.94,3.28,6.04,105.72,0.0,18.98,0.0,21,278,1,4,0.0,59.19,392.84,0.0,0.0,0,10.02,382.83,0.0,116,0.2566,10,1,1,1,4,4,629.4,
11961,1,6,1,293.28,0.0,293.28,255,0.8695,229,25,25,204,0.098,5,1,1,36.8,1,0,4.15,4.15,4,4,0,3.05,25.53,151.57,0,0.0,0.0,0.0,22.91,107.75999999999999,14.09,51.49,5.38,22.91,102.38,5.38,14.09,51.49,0.0,89.81,7.22,61,51,2,4,0.0,0.0,3.96,17.23,0.0,0,3.96,0.0,0.0,0,0.0,0,0,0,0,2,4,644.96,1.0
11961,2,6,0,315.3,22.01,21.19,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.59,3.59,0,0.0,21.19,0.0,0.0,0.0,17.23,0.0,0.0,0.0,0.0,0.0,17.23,0.0,3.96,0.0,0.0,79,147,2,4,0.0,0.0,20.87,4.94,0.0,0,20.87,0.0,0.0,0,0.0,0,0,0,0,2,4,644.96,1.0
11961,3,6,0,348.37,33.07,25.81,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.4,20.87,0,0.0,25.81,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,4.94,0.0,20.87,0.0,0.0,25,168,2,4,0.0,20.16,16.29,5.93,2.54,0,8.65,7.64,0.0,43,0.9575,3,2,2,0,2,4,644.96,0.0
11961,4,6,0,397.28,48.9,44.91,43,0.9575,30,13,13,17,0.3023,3,2,1,9.18,2,0,5.07,5.07,1,0,0,0.0,8.04,12.79,0,0.0,8.65,8.65,0.0,22.7,5.93,0.0,2.54,0.0,20.16,2.54,5.93,0.0,8.65,7.64,0.0,32,217,2,4,0.0,9.96,102.58,5.94,0.0,0,102.58,0.0,0.0,21,0.1772,1,0,0,0,2,4,644.96,0.0
11961,5,6,0,517.62,120.34,118.48,21,0.1772,1,20,20,-19,0.9524,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,50.16,104.99,0,0.0,102.58,102.58,0.0,9.96,5.94,0.0,0.0,0.0,9.96,0.0,5.94,0.0,102.58,0.0,0.0,34,264,2,4,0.0,0.0,25.83,6.33,0.0,0,25.83,0.0,0.0,0,0.0,0,0,0,0,2,4,644.96,1.0
11961,6,6,0,551.74,34.13,32.16,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.22,25.83,0,0.0,32.16,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,6.33,0.0,25.83,0.0,0.0,15,265,2,4,0.0,28.67,63.34,0.0,0.0,0,8.66,54.68,0.0,81,0.8804,0,0,0,0,2,4,644.96,
11963,1,2,1,225.38,0.0,225.38,98,0.4348,72,26,26,46,0.2653,2,2,1,72.95,1,0,41.36,41.36,0,0,0,0.0,25.61,155.47,2,4.58,0.0,0.0,23.51,31.56,12.88,53.95,0.0,23.51,31.56,0.0,12.88,53.95,0.0,23.5,79.98,56,379,0,0,0.0,0.0,17.11,1.99,0.0,0,17.11,0.0,0.0,0,0.0,0,0,0,0,0,4,700.45,1.0
11963,2,2,0,247.87,22.49,19.1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.91,17.11,0,0.0,19.1,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.99,0.0,17.11,0.0,0.0,6,292,0,0,0.0,113.88,335.56,0.0,0.0,0,82.49,253.07,0.0,120,0.267,11,0,0,0,0,4,700.45,
11965,1,2,1,279.16,0.0,279.16,75,0.2687,55,17,17,39,0.2267,8,0,0,20.76,0,0,0.0,0.0,8,8,0,6.63,26.72,152.75,2,25.36,0.0,0.0,22.42,79.28,1.22,70.57,4.93,22.42,74.35,4.93,1.22,70.57,0.0,74.57,31.09,23,260,1,4,0.0,5.05,136.83,1.41,0.0,0,124.2,12.63,0.0,11,0.0768,2,0,0,0,1,4,803.62,0.0
11965,2,2,0,426.79,147.64,143.29,11,0.0768,1,2,2,-1,0.1818,2,0,0,0.79,0,0,0.0,0.0,2,2,0,3.62,53.15,115.55,4,75.0,30.42,30.42,0.0,5.05,1.41,0.0,0.0,0.0,5.05,0.0,1.41,0.0,124.2,12.63,0.0,22,279,1,4,0.0,0.0,374.5,0.0,0.0,0,374.5,0.0,0.0,0,0.0,0,0,0,0,1,4,803.62,
11966,1,17,1,61.08,0.0,61.08,1,0.0164,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.23,42.93,0,0.0,0.0,0.0,11.95,0.0,8.91,40.22,0.0,11.95,0.0,0.0,8.91,40.22,0.0,0.0,0.0,33,215,0,0,0.0,0.0,5.7,16.07,0.0,0,5.7,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,2,17,0,87.39,26.31,21.78,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.55,9.21,0,0.0,21.78,0.0,0.0,0.0,16.07,0.0,0.0,0.0,0.0,0.0,16.07,0.0,5.7,0.0,0.0,30,197,0,0,0.0,0.0,4.77,14.45,0.0,0,4.77,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,3,17,0,113.1,25.71,19.22,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.77,7.91,0,0.0,19.22,0.0,0.0,0.0,14.45,0.0,0.0,0.0,0.0,0.0,14.45,0.0,4.77,0.0,0.0,24,276,0,0,0.0,0.0,8.66,9.71,0.0,0,8.66,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,4,17,0,136.95,23.85,18.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.66,8.66,0,0.0,18.37,0.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,0.0,9.71,0.0,8.66,0.0,0.0,26,322,0,0,10.94,0.0,14.98,5.67,0.0,0,5.83,0.0,9.14,28,0.8864,0,0,0,1,4,4,625.06,0.0
11966,5,17,0,170.68,33.72,31.59,28,0.8864,27,1,1,26,0.0357,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.28,12.56,0,0.0,5.84,5.84,10.94,0.0,5.67,0.0,0.0,10.94,0.0,0.0,5.67,0.0,5.83,0.0,9.14,12,219,0,0,0.0,0.0,10.28,3.01,0.0,0,10.28,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,6,17,0,185.92,15.24,13.29,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.28,10.28,0,0.0,13.29,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,3.01,0.0,10.28,0.0,0.0,19,328,0,0,0.0,0.0,11.11,6.71,0.0,0,11.11,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,7,17,0,208.44,22.52,17.82,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.11,11.11,0,0.0,17.82,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,6.71,0.0,11.11,0.0,0.0,12,329,0,0,0.0,0.0,12.92,1.93,0.0,0,12.92,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,8,17,0,225.78,17.34,14.85,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.92,12.92,0,0.0,14.85,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,1.93,0.0,12.92,0.0,0.0,11,567,0,0,0.0,28.0,32.51,5.79,0.0,0,11.91,20.6,0.0,25,0.3771,6,1,0,1,4,4,625.06,0.0
11966,9,17,0,295.55,69.77,66.29,25,0.3771,20,5,5,15,0.2,6,1,1,10.95,0,0,0.0,0.0,5,5,0,7.52,9.18,23.94,0,0.0,2.31,11.91,0.0,28.0,5.79,0.0,0.0,0.0,28.0,0.0,5.79,0.0,11.91,20.6,0.0,31,454,1,4,0.0,8.24,21.16,1.11,0.0,0,9.11,12.04,0.0,14,0.4589,2,1,1,1,4,4,625.06,0.0
11966,10,17,0,328.4,32.85,30.51,14,0.4589,12,2,2,10,0.1429,2,1,1,7.6,1,0,3.86,3.86,1,1,0,4.51,8.39,15.27,0,0.0,9.11,9.11,0.0,8.24,1.11,0.0,0.0,0.0,8.24,0.0,1.11,0.0,9.11,12.04,0.0,9,359,2,4,0.0,0.0,5.12,27.67,0.0,0,5.12,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,11,17,0,365.62,37.23,32.79,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.14,28.13,0,0.0,32.79,0.0,0.0,0.0,27.67,0.0,0.0,0.0,0.0,0.0,27.67,0.0,5.12,0.0,0.0,25,440,2,4,0.0,0.0,7.75,1.5,0.0,0,7.75,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,12,17,0,378.01,12.39,9.26,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.75,7.75,0,0.0,9.26,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,7.75,0.0,0.0,12,246,2,4,0.0,7.79,4.99,5.71,0.0,0,4.99,0.0,0.0,11,0.5949,0,0,0,1,4,4,625.06,0.0
11966,13,17,0,398.4,20.38,18.49,11,0.5949,9,2,2,7,0.1818,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.76,3.76,0,0.0,4.99,4.99,0.0,7.79,5.71,0.0,0.0,0.0,7.79,0.0,5.71,0.0,4.99,0.0,0.0,33,302,2,4,0.0,20.63,6.37,1.19,3.77,0,6.37,0.0,0.0,37,1.1578,2,0,0,1,4,4,625.06,0.0
11966,14,17,0,432.42,34.03,31.96,37,1.1578,30,7,7,23,0.1892,2,0,0,9.84,0,0,0.0,0.0,2,1,0,1.8,6.03,9.15,0,0.0,6.37,6.37,0.0,24.4,1.19,0.0,3.77,0.0,20.63,3.77,1.19,0.0,6.37,0.0,0.0,6,374,3,4,0.0,0.0,2.68,10.47,0.0,0,2.68,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,15,17,0,447.5,15.08,13.14,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.15,0.0,0,0.0,13.14,0.0,0.0,0.0,10.47,0.0,0.0,0.0,0.0,0.0,10.47,0.0,2.68,0.0,0.0,39,384,3,4,0.0,6.1,4.67,0.18,0.0,0,4.67,0.0,0.0,1,0.0913,1,0,0,1,4,4,625.06,0.0
11966,16,17,0,461.8,14.29,10.95,1,0.0913,1,0,0,1,0.0,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,3.85,7.26,0,0.0,4.67,4.67,0.0,6.1,0.18,0.0,0.0,0.0,6.1,0.0,0.18,0.0,4.67,0.0,0.0,1,258,3,4,0.0,0.0,6.3,1.5,0.0,0,6.3,0.0,0.0,0,0.0,0,0,0,1,4,4,625.06,1.0
11966,17,17,0,471.55,9.75,7.8,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.3,6.3,0,0.0,7.8,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,6.3,0.0,0.0,12,264,3,4,0.0,9.83,141.96,0.0,0.0,0,3.5,138.46,0.0,7,0.0461,2,0,0,1,4,4,625.06,
11967,1,3,1,382.93,0.0,382.93,272,0.7103,172,100,100,72,0.3676,12,12,1,15.6,10,0,4.1,8.33,0,0,0,0.0,54.09,234.71,0,0.0,0.0,0.0,42.78,94.26,13.77,95.17,14.39,42.78,79.87,14.39,13.77,95.17,0.0,88.09,48.85,51,677,0,0,0.0,5.8,102.42,7.82,54.56,0,40.02,62.4,0.0,22,0.129,10,10,0,0,0,0,656.13,0.0
11967,2,3,0,556.56,173.63,170.6,22,0.129,18,2,2,16,0.0909,10,10,1,6.06,0,0,6.06,0.0,0,0,0,0.0,43.38,143.25,8,119.55,8.07,8.07,0.0,60.36,7.82,0.0,54.56,0.0,5.8,54.56,7.82,0.0,40.02,62.4,0.0,24,353,0,0,0.0,0.0,18.44,0.91,0.0,0,18.44,0.0,0.0,0,0.0,0,0,0,0,0,0,656.13,1.0
11967,3,3,0,577.64,21.08,19.35,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.44,18.44,0,0.0,19.35,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.91,0.0,18.44,0.0,0.0,2,366,0,0,0.0,0.0,76.74,0.0,0.0,0,76.74,0.0,0.0,0,0.0,0,0,0,0,0,0,656.13,
11968,1,4,1,254.34,0.0,254.34,115,0.4522,103,12,12,91,0.1043,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,22.72,169.04,0,0.0,0.0,0.0,100.21,0.0,11.46,63.33,0.0,100.21,0.0,0.0,11.46,63.33,0.0,0.0,79.34,37,191,0,0,0.0,21.07,45.37,12.18,0.0,0,12.57,32.8,0.0,19,0.2416,2,2,0,0,0,0,629.16,0.0
11968,2,4,0,339.54,85.2,78.63,19,0.2416,11,8,8,3,0.4211,2,2,1,1.43,0,0,1.43,0.0,0,0,0,0.0,13.7,51.49,0,0.0,12.57,12.57,0.0,21.07,12.18,0.0,0.0,0.0,21.07,0.0,12.18,0.0,12.57,32.8,0.0,25,211,0,0,0.0,2.55,26.91,15.64,0.0,0,14.54,12.38,0.0,1,0.0222,1,1,0,0,0,0,629.16,0.0
11968,3,4,0,387.85,48.31,45.11,1,0.0222,1,0,0,1,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,8.45,19.25,0,0.0,14.54,14.54,0.0,2.55,15.64,0.0,0.0,0.0,2.55,0.0,15.64,0.0,14.54,12.38,0.0,59,793,0,0,0.0,0.0,17.7,7.9,0.0,0,17.7,0.0,0.0,0,0.0,0,0,0,0,0,0,629.16,1.0
11968,4,4,0,416.78,28.93,25.6,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.67,17.7,0,0.0,25.6,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,7.9,0.0,17.7,0.0,0.0,38,735,0,0,0.0,41.82,149.67,0.0,16.39,0,29.93,119.75,0.0,69,0.3319,6,6,4,0,0,0,629.16,
11969,1,4,1,346.17,0.0,346.17,178,0.5142,141,36,36,105,0.2022,2,2,1,48.21,2,0,23.66,23.66,0,0,0,0.0,30.95,205.86,0,0.0,0.0,0.0,81.51,22.96,19.6,87.17,0.0,81.51,22.96,0.0,19.6,87.17,0.0,40.91,94.02,82,300,0,0,0.0,0.0,33.15,11.84,0.0,0,33.15,0.0,0.0,0,0.0,0,0,0,1,4,4,664.94,1.0
11969,2,4,0,393.3,47.12,44.99,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,32.81,32.81,0,0.0,44.99,0.0,0.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,11.84,0.0,33.15,0.0,0.0,49,249,0,0,0.0,0.0,14.32,9.54,0.0,0,14.32,0.0,0.0,1,0.0419,0,0,0,1,4,4,664.94,0.0
11969,3,4,0,418.85,25.55,23.86,1,0.0419,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.13,11.96,0,0.0,9.98,9.98,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,9.54,0.0,14.32,0.0,0.0,27,349,0,0,0.0,15.59,79.96,3.57,0.0,0,5.59,74.37,0.0,46,0.4641,4,0,0,1,4,4,664.94,0.0
11969,4,4,0,519.51,100.66,99.12,46,0.4641,20,26,26,-6,0.5652,4,0,0,21.93,0,0,0.0,0.0,1,1,0,63.15,62.41,78.16,0,0.0,5.59,5.59,0.0,15.59,3.57,0.0,0.0,0.0,15.59,0.0,3.57,0.0,5.59,74.37,0.0,17,282,4,4,0.0,0.0,143.87,0.0,0.0,0,143.87,0.0,0.0,0,0.0,0,0,0,1,4,4,664.94,
11970,1,2,1,246.66,0.0,246.66,66,0.2676,54,11,11,43,0.1667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,59.92,194.12,11,61.15,0.0,0.0,31.57,0.0,7.44,119.97,0.0,31.57,0.0,0.0,7.44,119.97,0.0,0.0,87.68,28,170,0,0,32.48,0.0,112.1,5.42,0.0,0,21.27,0.0,90.83,63,0.42,0,0,0,0,1,4,649.74,0.0
11970,2,2,0,402.99,156.34,149.99,63,0.42,63,0,0,63,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,52.63,103.58,8,64.4,21.27,21.27,32.48,0.0,5.42,0.0,0.0,32.48,0.0,0.0,5.42,0.0,21.27,0.0,90.83,20,216,0,0,3.85,3.15,238.21,0.0,0.0,0,58.1,153.98,26.13,17,0.0693,1,0,0,0,1,4,649.74,
11971,1,3,1,166.1,0.0,166.1,28,0.1686,15,13,13,2,0.4643,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,98.21,124.14,0,0.0,0.0,0.0,9.43,0.0,16.9,130.41,0.0,9.43,0.0,0.0,16.9,130.41,0.0,0.0,9.35,48,167,0,0,21.25,64.66,127.73,5.38,16.48,0,14.88,41.78,71.08,152,0.6454,14,6,6,0,2,4,635.02,0.0
11971,2,3,0,402.78,236.69,235.51,152,0.6454,104,48,48,56,0.3158,14,6,1,14.55,6,0,13.98,16.26,8,7,0,4.16,35.36,119.51,12,54.85,14.88,14.88,21.25,81.14,5.38,0.0,16.48,21.25,64.66,16.48,5.38,0.0,14.88,41.78,71.08,31,185,2,4,0.0,0.0,9.2,4.91,0.0,0,9.2,0.0,0.0,0,0.0,0,0,0,0,2,4,635.02,1.0
11971,3,3,0,418.33,15.54,14.11,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.79,8.79,0,0.0,14.11,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,4.91,0.0,9.2,0.0,0.0,24,164,2,4,0.0,25.64,184.05,0.0,6.09,0,6.93,177.12,0.0,82,0.38,9,2,2,0,2,4,635.02,
11972,1,1,1,64.92,0.0,64.92,2,0.0308,2,0,0,2,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.08,44.56,0,0.0,0.0,0.0,0.86,0.0,7.84,40.18,0.0,0.86,0.0,0.0,7.84,40.18,0.0,0.0,16.04,25,178,0,0,13.72,86.71,553.96,0.0,2.52,0,20.74,483.49,49.73,189,0.2877,12,0,0,1,4,4,728.61,
11973,1,2,1,125.38,0.0,125.38,55,0.4387,38,17,17,21,0.3091,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.2,83.48,0,0.0,0.0,0.0,26.18,0.0,10.46,44.84,0.0,26.18,0.0,0.0,10.46,44.84,0.0,0.0,43.9,26,265,0,0,30.45,55.74,347.99,8.75,9.56,0,13.81,223.21,110.97,134,0.2961,10,4,4,0,1,4,625.0,0.0
11973,2,2,0,583.55,458.17,452.49,134,0.2961,103,27,27,76,0.2015,10,4,1,38.47,4,0,34.59,41.39,3,3,0,30.33,40.76,292.52,36,199.56,13.81,13.81,30.45,65.3,8.75,0.0,9.56,30.45,55.74,9.56,8.75,0.0,13.81,223.21,110.97,19,300,1,4,0.0,5.13,31.11,0.0,3.29,0,8.5,22.61,0.0,16,0.4047,2,2,2,0,1,4,625.0,
11976,1,3,1,146.11,0.0,146.11,59,0.4038,35,24,24,11,0.4068,2,1,1,64.37,0,0,0.0,0.0,1,1,0,21.75,19.51,94.62,0,0.0,0.0,0.0,0.0,35.08,16.05,82.52,0.0,0.0,35.08,0.0,16.05,82.52,0.0,12.46,0.0,47,104,0,4,0.0,106.83,242.91,15.77,4.21,0,36.08,206.83,0.0,156,0.422,6,3,3,0,2,4,636.79,0.0
