student_id,window_start_s,window_end_s,code_events,terminal_runs,terminal_errors,test_results,query_count,event_density,longest_idle_s,thinking_time_s,cum_code_rate,cum_query_rate,query_count_so_far,time_since_session_start_s,net_code_growth,delete_ratio,time_since_last_query_s,error_self_fix,current_state,prev_state,segments_in_window,pct_thinking,pct_implementing,pct_debugging,pct_seekingHelp,pct_testing,label_query_imminence_5s,label_query_imminence_10s,label_query_imminence_15s,label_query_imminence_30s,label_query_imminence_45s,label_query_imminence_60s,label_time_to_next_query_s,label_next_state,label_next_thinking_subtype,label_next_3_states,label_next_5_states
12196,60.0,90.0,33,0,0,0,0,1.2,1.47,0.0,0.3667,0.0,0,90.0,33,0.0,90.0,0,implementing,thinking,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,90.58,thinking,thinking-code,"thinking,implementing,thinking","thinking,implementing,thinking,implementing,thinking"
12196,65.0,95.0,51,0,0,0,0,1.8,1.47,0.0,0.5368,0.0,0,95.0,51,0.0,95.0,0,thinking,implementing,3,0.6667,0.3333,0.0,0.0,0.0,0,0,0,0,0,0,85.58,implementing,,"implementing,thinking,implementing","implementing,thinking,implementing,thinking,debugging"
12196,70.0,100.0,51,0,0,0,0,1.8,1.47,0.0,0.51,0.0,0,100.0,51,0.0,100.0,0,thinking,implementing,3,0.6667,0.3333,0.0,0.0,0.0,0,0,0,0,0,0,80.58,implementing,,"implementing,thinking,implementing","implementing,thinking,implementing,thinking,debugging"
12196,75.0,105.0,51,0,0,0,0,1.8,1.47,0.0,0.4857,0.0,0,105.0,51,0.0,105.0,0,thinking,implementing,3,0.6667,0.3333,0.0,0.0,0.0,0,0,0,0,0,0,75.58,implementing,,"implementing,thinking,implementing","implementing,thinking,implementing,thinking,debugging"
12196,80.0,110.0,46,0,0,0,0,1.5333,15.0,15.0,0.4727,0.0,0,110.0,45,0.0,110.0,0,implementing,thinking,3,0.3333,0.6667,0.0,0.0,0.0,0,0,0,0,0,0,70.58,thinking,thinking-code,"thinking,implementing,thinking","thinking,implementing,thinking,debugging,seekingHelp"
12196,85.0,115.0,43,0,0,0,0,1.4333,15.0,18.24,0.5478,0.0,0,115.0,42,0.0,115.0,0,implementing,thinking,3,0.3333,0.6667,0.0,0.0,0.0,0,0,0,0,0,0,65.58,thinking,thinking-code,"thinking,implementing,thinking","thinking,implementing,thinking,debugging,seekingHelp"
12196,90.0,120.0,54,0,0,0,0,1.8,15.0,18.24,0.725,0.0,0,120.0,48,0.0385,120.0,0,implementing,thinking,3,0.3333,0.6667,0.0,0.0,0.0,0,0,0,0,0,0,60.58,thinking,thinking-code,"thinking,implementing,thinking","thinking,implementing,thinking,debugging,seekingHelp"
12196,95.0,125.0,47,0,0,0,0,1.5667,3.24,3.24,0.784,0.0,0,125.0,40,0.0455,125.0,0,implementing,thinking,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,1,55.58,thinking,thinking-code,"thinking,implementing,thinking","thinking,implementing,thinking,debugging,seekingHelp"
12196,100.0,130.0,66,0,0,0,0,2.2,3.24,3.24,0.9,0.0,0,130.0,59,0.0317,130.0,0,implementing,thinking,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,1,50.58,thinking,thinking-code,"thinking,implementing,thinking","thinking,implementing,thinking,debugging,seekingHelp"
12196,105.0,135.0,67,0,0,0,0,2.2333,3.24,3.24,0.8741,0.0,0,135.0,60,0.0312,135.0,0,thinking,implementing,3,0.6667,0.3333,0.0,0.0,0.0,0,0,0,0,0,1,45.58,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,seekingHelp,thinking"
12196,110.0,140.0,77,0,0,0,0,2.5667,7.85,7.85,0.9214,0.0,0,140.0,71,0.0267,140.0,0,implementing,thinking,3,0.3333,0.6667,0.0,0.0,0.0,0,0,0,0,1,1,40.58,thinking,thinking-code,"thinking,debugging,seekingHelp","thinking,debugging,seekingHelp,thinking,debugging"
12196,115.0,145.0,86,0,0,0,0,2.8667,7.85,7.85,1.0276,0.0,0,145.0,80,0.0238,145.0,0,thinking,implementing,4,0.5,0.5,0.0,0.0,0.0,0,0,0,0,1,1,35.58,debugging,,"debugging,seekingHelp,thinking","debugging,seekingHelp,thinking,debugging,thinking"
12196,120.0,150.0,62,1,1,0,0,2.1667,7.85,13.08,0.9933,0.0,0,150.0,61,0.0,150.0,0,thinking,implementing,4,0.5,0.5,0.0,0.0,0.0,0,0,0,0,1,1,30.58,debugging,,"debugging,seekingHelp,thinking","debugging,seekingHelp,thinking,debugging,thinking"
12196,125.0,155.0,51,1,1,0,0,1.8,7.85,13.08,0.9613,0.0,0,155.0,51,0.0,155.0,0,thinking,implementing,4,0.5,0.5,0.0,0.0,0.0,0,0,0,1,1,1,25.58,debugging,,"debugging,seekingHelp,thinking","debugging,seekingHelp,thinking,debugging,thinking"
12196,130.0,160.0,34,2,2,0,0,1.4,7.85,19.15,0.9438,0.0,0,160.0,30,0.0588,160.0,1,debugging,thinking,5,0.4,0.4,0.2,0.0,0.0,0,0,0,1,1,1,20.58,seekingHelp,,"seekingHelp,thinking,debugging",
12196,185.0,215.0,3,1,0,1,0,0.2667,1.63,0.0,0.7163,0.0047,1,215.0,3,0.0,34.42,0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,
12196,190.0,220.0,3,1,0,1,0,0.2667,1.63,0.0,0.7,0.0045,1,220.0,3,0.0,39.42,0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,
12196,195.0,225.0,1,1,0,1,0,0.1667,1.63,0.0,0.6844,0.0044,1,225.0,1,0.0,44.42,0,thinking,debugging,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,
12196,200.0,230.0,0,0,0,0,0,0.0,30.0,30.0,0.6696,0.0043,1,230.0,0,0.0,49.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,205.0,235.0,0,0,0,0,0,0.0,30.0,30.0,0.6553,0.0043,1,235.0,0,0.0,54.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,210.0,240.0,0,0,0,0,0,0.0,30.0,30.0,0.6417,0.0042,1,240.0,0,0.0,59.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,215.0,245.0,0,0,0,0,0,0.0,30.0,30.0,0.6286,0.0041,1,245.0,0,0.0,64.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,220.0,250.0,0,0,0,0,0,0.0,30.0,30.0,0.616,0.004,1,250.0,0,0.0,69.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,225.0,255.0,0,0,0,0,0,0.0,30.0,30.0,0.6039,0.0039,1,255.0,0,0.0,74.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,230.0,260.0,0,0,0,0,0,0.0,30.0,30.0,0.5923,0.0038,1,260.0,0,0.0,79.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,235.0,265.0,0,0,0,0,0,0.0,30.0,30.0,0.5811,0.0038,1,265.0,0,0.0,84.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,240.0,270.0,0,0,0,0,0,0.0,30.0,30.0,0.5704,0.0037,1,270.0,0,0.0,89.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,245.0,275.0,0,0,0,0,0,0.0,30.0,30.0,0.56,0.0036,1,275.0,0,0.0,94.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,250.0,280.0,0,0,0,0,0,0.0,30.0,30.0,0.55,0.0036,1,280.0,0,0.0,99.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,255.0,285.0,0,0,0,0,0,0.0,30.0,30.0,0.5404,0.0035,1,285.0,0,0.0,104.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,260.0,290.0,0,0,0,0,0,0.0,30.0,30.0,0.531,0.0034,1,290.0,0,0.0,109.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,265.0,295.0,0,0,0,0,0,0.0,30.0,30.0,0.522,0.0034,1,295.0,0,0.0,114.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,270.0,300.0,0,0,0,0,0,0.0,30.0,30.0,0.5133,0.0033,1,300.0,0,0.0,119.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,275.0,305.0,0,0,0,0,0,0.0,30.0,30.0,0.5049,0.0033,1,305.0,0,0.0,124.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,280.0,310.0,0,0,0,0,0,0.0,30.0,30.0,0.4968,0.0032,1,310.0,0,0.0,129.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,285.0,315.0,0,0,0,0,0,0.0,30.0,30.0,0.4889,0.0032,1,315.0,0,0.0,134.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,290.0,320.0,0,0,0,0,0,0.0,30.0,30.0,0.4812,0.0031,1,320.0,0,0.0,139.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,295.0,325.0,0,0,0,0,0,0.0,30.0,30.0,0.4738,0.0031,1,325.0,0,0.0,144.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,300.0,330.0,0,0,0,0,0,0.0,30.0,30.0,0.4667,0.003,1,330.0,0,0.0,149.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,305.0,335.0,0,0,0,0,0,0.0,30.0,30.0,0.4597,0.003,1,335.0,0,0.0,154.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,310.0,340.0,0,0,0,0,0,0.0,30.0,30.0,0.4529,0.0029,1,340.0,0,0.0,159.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,315.0,345.0,0,0,0,0,0,0.0,30.0,30.0,0.4464,0.0029,1,345.0,0,0.0,164.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,320.0,350.0,0,0,0,0,0,0.0,30.0,30.0,0.44,0.0029,1,350.0,0,0.0,169.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,325.0,355.0,0,0,0,0,0,0.1,6.05,6.05,0.4338,0.0028,1,355.0,0,0.0,174.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,330.0,360.0,0,0,0,0,0,0.1,6.05,6.05,0.4278,0.0028,1,360.0,0,0.0,179.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,335.0,365.0,0,0,0,0,0,0.1,6.05,6.05,0.4219,0.0027,1,365.0,0,0.0,184.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,340.0,370.0,0,0,0,0,0,0.1667,14.37,20.41,0.4162,0.0027,1,370.0,0,0.0,189.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,345.0,375.0,0,0,0,0,0,0.2,14.37,25.58,0.4107,0.0027,1,375.0,0,0.0,194.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,350.0,380.0,0,0,0,0,0,0.1667,14.37,19.53,0.4053,0.0026,1,380.0,0,0.0,199.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,355.0,385.0,0,0,0,0,0,0.2,6.32,11.48,0.4,0.0026,1,385.0,0,0.0,204.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,360.0,390.0,0,0,0,0,0,0.2,6.32,11.48,0.3949,0.0026,1,390.0,0,0.0,209.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,365.0,395.0,0,0,0,0,0,0.2,6.32,11.48,0.3899,0.0025,1,395.0,0,0.0,214.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,370.0,400.0,0,0,0,0,0,0.1333,6.32,6.32,0.385,0.0025,1,400.0,0,0.0,219.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,375.0,405.0,0,0,0,0,0,0.1,2.83,0.0,0.3802,0.0025,1,405.0,0,0.0,224.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,380.0,410.0,0,0,0,0,0,0.1,2.83,0.0,0.3756,0.0024,1,410.0,0,0.0,229.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,385.0,415.0,0,0,0,0,0,0.0,30.0,30.0,0.3711,0.0024,1,415.0,0,0.0,234.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,390.0,420.0,0,0,0,0,0,0.0,30.0,30.0,0.3667,0.0024,1,420.0,0,0.0,239.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,395.0,425.0,0,0,0,0,0,0.0,30.0,30.0,0.3624,0.0024,1,425.0,0,0.0,244.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,400.0,430.0,0,0,0,0,0,0.0,30.0,30.0,0.3581,0.0023,1,430.0,0,0.0,249.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,405.0,435.0,0,0,0,0,0,0.0,30.0,30.0,0.354,0.0023,1,435.0,0,0.0,254.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,410.0,440.0,0,0,0,0,0,0.0,30.0,30.0,0.35,0.0023,1,440.0,0,0.0,259.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,415.0,445.0,0,0,0,0,0,0.0,30.0,30.0,0.3461,0.0022,1,445.0,0,0.0,264.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,420.0,450.0,0,0,0,0,0,0.0,30.0,30.0,0.3422,0.0022,1,450.0,0,0.0,269.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,425.0,455.0,0,0,0,0,0,0.0,30.0,30.0,0.3385,0.0022,1,455.0,0,0.0,274.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,430.0,460.0,0,0,0,0,0,0.0,30.0,30.0,0.3348,0.0022,1,460.0,0,0.0,279.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,435.0,465.0,0,0,0,0,0,0.0,30.0,30.0,0.3312,0.0022,1,465.0,0,0.0,284.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,440.0,470.0,0,0,0,0,0,0.0,30.0,30.0,0.3277,0.0021,1,470.0,0,0.0,289.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,445.0,475.0,0,0,0,0,0,0.0,30.0,30.0,0.3242,0.0021,1,475.0,0,0.0,294.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,450.0,480.0,0,0,0,0,0,0.0,30.0,30.0,0.3208,0.0021,1,480.0,0,0.0,299.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,455.0,485.0,0,0,0,0,0,0.0,30.0,30.0,0.3175,0.0021,1,485.0,0,0.0,304.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,460.0,490.0,0,0,0,0,0,0.0,30.0,30.0,0.3143,0.002,1,490.0,0,0.0,309.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,465.0,495.0,0,0,0,0,0,0.0,30.0,30.0,0.3111,0.002,1,495.0,0,0.0,314.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,470.0,500.0,0,0,0,0,0,0.0,30.0,30.0,0.308,0.002,1,500.0,0,0.0,319.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,475.0,505.0,0,0,0,0,0,0.0,30.0,30.0,0.305,0.002,1,505.0,0,0.0,324.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,480.0,510.0,0,0,0,0,0,0.0,30.0,30.0,0.302,0.002,1,510.0,0,0.0,329.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,485.0,515.0,0,0,0,0,0,0.0,30.0,30.0,0.299,0.0019,1,515.0,0,0.0,334.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,490.0,520.0,0,0,0,0,0,0.0,30.0,30.0,0.2962,0.0019,1,520.0,0,0.0,339.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,495.0,525.0,0,0,0,0,0,0.0,30.0,30.0,0.2933,0.0019,1,525.0,0,0.0,344.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,500.0,530.0,0,0,0,0,0,0.0,30.0,30.0,0.2906,0.0019,1,530.0,0,0.0,349.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,505.0,535.0,0,0,0,0,0,0.0,30.0,30.0,0.2879,0.0019,1,535.0,0,0.0,354.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,510.0,540.0,0,0,0,0,0,0.0,30.0,30.0,0.2852,0.0019,1,540.0,0,0.0,359.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,515.0,545.0,0,0,0,0,0,0.0,30.0,30.0,0.2826,0.0018,1,545.0,0,0.0,364.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,520.0,550.0,0,0,0,0,0,0.0,30.0,30.0,0.28,0.0018,1,550.0,0,0.0,369.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,525.0,555.0,0,0,0,0,0,0.0,30.0,30.0,0.2775,0.0018,1,555.0,0,0.0,374.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,530.0,560.0,0,0,0,0,0,0.0,30.0,30.0,0.275,0.0018,1,560.0,0,0.0,379.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,535.0,565.0,0,0,0,0,0,0.0,30.0,30.0,0.2726,0.0018,1,565.0,0,0.0,384.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,540.0,570.0,0,0,0,0,0,0.0,30.0,30.0,0.2702,0.0018,1,570.0,0,0.0,389.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,545.0,575.0,0,0,0,0,0,0.0,30.0,30.0,0.2678,0.0017,1,575.0,0,0.0,394.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,550.0,580.0,0,0,0,0,0,0.0,30.0,30.0,0.2655,0.0017,1,580.0,0,0.0,399.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,555.0,585.0,0,0,0,0,0,0.0,30.0,30.0,0.2632,0.0017,1,585.0,0,0.0,404.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,560.0,590.0,0,0,0,0,0,0.0,30.0,30.0,0.261,0.0017,1,590.0,0,0.0,409.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,565.0,595.0,0,0,0,0,0,0.0,30.0,30.0,0.2588,0.0017,1,595.0,0,0.0,414.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,570.0,600.0,0,0,0,0,0,0.0,30.0,30.0,0.2567,0.0017,1,600.0,0,0.0,419.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,575.0,605.0,0,0,0,0,0,0.0,30.0,30.0,0.2545,0.0017,1,605.0,0,0.0,424.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,580.0,610.0,0,0,0,0,0,0.0,30.0,30.0,0.2525,0.0016,1,610.0,0,0.0,429.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,585.0,615.0,0,0,0,0,0,0.0,30.0,30.0,0.2504,0.0016,1,615.0,0,0.0,434.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,590.0,620.0,0,0,0,0,0,0.0,30.0,30.0,0.2484,0.0016,1,620.0,0,0.0,439.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,595.0,625.0,0,0,0,0,0,0.0,30.0,30.0,0.2464,0.0016,1,625.0,0,0.0,444.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,600.0,630.0,0,0,0,0,0,0.0,30.0,30.0,0.2444,0.0016,1,630.0,0,0.0,449.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,605.0,635.0,0,0,0,0,0,0.0,30.0,30.0,0.2425,0.0016,1,635.0,0,0.0,454.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,610.0,640.0,0,0,0,0,0,0.0,30.0,30.0,0.2406,0.0016,1,640.0,0,0.0,459.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,615.0,645.0,0,0,0,0,0,0.0,30.0,30.0,0.2388,0.0016,1,645.0,0,0.0,464.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,620.0,650.0,0,0,0,0,0,0.0,30.0,30.0,0.2369,0.0015,1,650.0,0,0.0,469.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
12196,625.0,655.0,0,0,0,0,0,0.0,30.0,30.0,0.2351,0.0015,1,655.0,0,0.0,474.42,0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,
